type,room_id,sender,origin_server_ts,event_id,user_id,content.org.matrix.msc1767.text,content.body,content.msgtype,content.info.size,content.file.v,content.file.key.alg,content.file.key.ext,content.file.key.k,content.file.key.key_ops,content.file.key.kty,content.file.iv,content.file.hashes.sha256,content.file.url,content.to,content.from_device,content.methods,content.format,content.formatted_body,content.m.relates_to.m.in_reply_to.event_id,content.info.mimetype,content.info.w,content.info.h,content.info.xyz.amorgan.blurhash,content.info.thumbnail_info.w,content.info.thumbnail_info.h,content.info.thumbnail_info.mimetype,content.info.thumbnail_info.size,content.info.thumbnail_file.v,content.info.thumbnail_file.key.alg,content.info.thumbnail_file.key.ext,content.info.thumbnail_file.key.k,content.info.thumbnail_file.key.key_ops,content.info.thumbnail_file.key.kty,content.info.thumbnail_file.iv,content.info.thumbnail_file.hashes.sha256,content.info.thumbnail_file.url,content.info.thumbnail_file.mimetype,content.file.mimetype,content.org.matrix.msc1767.message,timestamp_utc,content.body_translated,content.org.matrix.msc1767.text_translated
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1643716843704,$tj5PCe0Nk3l1aP9RgkWVIlfBbDKdvasuZWOar0LP8zs,@saint:matrix.mtololo.com,,Пятеро фигурантов — бывшие одноклассники,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 05:00:43,Five defendants are former classmates,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@saint:matrix.mtololo.com,1643716850866,$D-LvTERvyY1bmrkfSIzAdd_dk_J8MhoLaTH2uAaTCT4,@saint:matrix.mtololo.com,,https://dailystorm.ru/rassledovaniya/blesk-i-nishcheta-koroley-hakerskogo-mira-daily-storm-publikuet-profayly-podozrevaemyh-po-delu-gruppirovki-revil,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 05:00:50,,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643717534418,$eOagB-gGTiHbUf7AEtBZHVHKJpIXH8GmvnBtiElGSME,@felix:matrix.mtololo.com,,image.png,m.image,2164718.0,v2,A256CTR,True,m42CRqsjkkTp0yuvSSEboWmDwt0tj4vfTsfpOqx0Z94,"['encrypt', 'decrypt']",oct,LyZdEmhpOCsAAAAAAAAAAA,NsK7mFKsgHpazRijbQMIV3sDmmxR39xWlO+Uyu+UCwk,mxc://matrix.mtololo.com/wzhoAMhzcihzxscZwOAGzCkU,,,,,,,image/png,2433.0,1116.0,L#KKsP~q%MRkRPV@e.bHkDoLoJfl,800.0,366.0,image/png,408775.0,v2,A256CTR,True,PlLdfNR8Vzfgu1LvGUFlEk8OqVRB0CHsGdhNr9FWqhQ,"['encrypt', 'decrypt']",oct,NJXKzF+9KDoAAAAAAAAAAA,9LRXXIQhtrj0CoY3VdNX0gPqbnIKueyA7H/35EzCZrc,mxc://matrix.mtololo.com/uLvBktJILAQfxvJdvtYzurwr,,,,2022-02-01 05:12:14,Image.png,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643717534742,$6zb751vRv5vhP5TjMZyenpNMiXdeTcyP2JnK3pndUgc,@felix:matrix.mtololo.com,"Полянин на одно лицо с Кнышом, IT-шник ИБ-шник","Полянин на одно лицо с Кнышом, IT-шник ИБ-шник",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 05:12:14,"Polyanin for one person with knosh, IT-shnik IB-shnik","Polyanin for one person with knosh, IT-shnik IB-shnik"
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643717550124,$sM1jqVarranlTjtyJToyKHeTP-tuqqK23fC_bpkA3fY,@felix:matrix.mtololo.com,или кажется ,или кажется ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 05:12:30,Or it seems,Or it seems
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643717606655,$kPl6bzuuva1y0uwK5Ji4C4bygOTAMimybSq4I-whVZQ,@felix:matrix.mtololo.com,,"> <@saint:matrix.mtololo.com> https://dailystorm.ru/rassledovaniya/blesk-i-nishcheta-koroley-hakerskogo-mira-daily-storm-publikuet-profayly-podozrevaemyh-po-delu-gruppirovki-revil

конечно звучит как выдумка, одноклассники, ну типо так не бывает) ",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!FzNtBwpYHwqehyXJaf:matrix.mtololo.com/$D-LvTERvyY1bmrkfSIzAdd_dk_J8MhoLaTH2uAaTCT4?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br>https://dailystorm.ru/rassledovaniya/blesk-i-nishcheta-koroley-hakerskogo-mira-daily-storm-publikuet-profayly-podozrevaemyh-po-delu-gruppirovki-revil</blockquote></mx-reply>конечно звучит как выдумка, одноклассники, ну типо так не бывает)",$D-LvTERvyY1bmrkfSIzAdd_dk_J8MhoLaTH2uAaTCT4,,,,,,,,,,,,,,,,,,,,"[{'body': '> <@saint:matrix.mtololo.com> https://dailystorm.ru/rassledovaniya/blesk-i-nishcheta-koroley-hakerskogo-mira-daily-storm-publikuet-profayly-podozrevaemyh-po-delu-gruppirovki-revil\n\nконечно звучит как выдумка, одноклассники, ну типо так не бывает) ', 'mimetype': 'text/plain'}, {'body': '<mx-reply><blockquote><a href=""https://matrix.to/#/!FzNtBwpYHwqehyXJaf:matrix.mtololo.com/$D-LvTERvyY1bmrkfSIzAdd_dk_J8MhoLaTH2uAaTCT4?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@saint:matrix.mtololo.com"">@saint:matrix.mtololo.com</a><br>https://dailystorm.ru/rassledovaniya/blesk-i-nishcheta-koroley-hakerskogo-mira-daily-storm-publikuet-profayly-podozrevaemyh-po-delu-gruppirovki-revil</blockquote></mx-reply>конечно звучит как выдумка, одноклассники, ну типо так не бывает)', 'mimetype': 'text/html'}]",2022-02-01 05:13:26,"> <@sain: matrix.mtololo.com> https://dailystorm.ru/rassledovaniya/blesk-i-nishcheta-korely-hakerskogo-mira-daily-storm-publikuet-profayly-podozrevaMyvaverh-prozarevaMyvaMyvaMyVAMYVAMYVAMYHAMYHAMYH 

 Of course it sounds like an invention, classmates, it doesn’t happen like that)",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643717635425,$EsN9OA7HW_jaxp19A6BeEBJ8kaEM2aDa_qwa_CjjByo,@felix:matrix.mtololo.com,"мб нашли 5-рых лохов каких-то, мб которым даже денег дали","мб нашли 5-рых лохов каких-то, мб которым даже денег дали",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 05:13:55,"MB found the 5th suckers of some, which MB was even given money","MB found the 5th suckers of some, which MB was even given money"
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643717641221,$kyRH68S0IHsF0o_ElHxB8HFDzkUrdKUlS7qIap1GCkg,@felix:matrix.mtololo.com,чтоб взяли на себя,чтоб взяли на себя,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 05:14:01,To take on,To take on
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1643740642828,$cYCGOZlDAuniuHq_4YR36r6VUt5I4G8Fdc3eXuAqg0E,@djonny:matrix.mtololo.com,,"> <@felix:matrix.mtololo.com> конечно звучит как выдумка, одноклассники, ну типо так не бывает)

заебали",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!FzNtBwpYHwqehyXJaf:matrix.mtololo.com/$kPl6bzuuva1y0uwK5Ji4C4bygOTAMimybSq4I-whVZQ?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@felix:matrix.mtololo.com"">@felix:matrix.mtololo.com</a><br>конечно звучит как выдумка, одноклассники, ну типо так не бывает)</blockquote></mx-reply>заебали",$kPl6bzuuva1y0uwK5Ji4C4bygOTAMimybSq4I-whVZQ,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:37:22,"> <@felix: matrix.mtololo.com> Of course it sounds like fiction, classmates, well, like it doesn’t happen) 

 Fucked",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1643740653837,$q6gzNr6Am3JzT_-0q9Lq4jp6tdfbnT535ld6u4NPipE,@djonny:matrix.mtololo.com,,"есть 100% инфа что это ревилы, из моих источников",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:37:33,"there are 100% infa that these are revision, from my sources",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1643740666353,$MEJ0ZoNqFtXZCY9dVqDzp4_SlCRi5SN7ezsV0iYLCVE,@djonny:matrix.mtololo.com,,про одноклассников хз,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:37:46,About classmates xs,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1643740670129,$HxCqFXMNI8CRXc3qJ4jmH2WG4EzN2v86YOcjeMmPIXM,@djonny:matrix.mtololo.com,,но запросто,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:37:50,But easily,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1643740674707,$ZK1dfZvvsa9nlIw1ZhXjTCvgdOQIDlyAqlgkaze_wXA,@djonny:matrix.mtololo.com,,уже встречал такое),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:37:54,Already met this),
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740749551,$s887xaMS3syJ6cY8FlLNMaKbtK08MaJQp9q7L3VVBm0,@felix:matrix.mtololo.com,"я даже наоборот слышал от тех кто знал их, что мол когда было задержание, они сидели в чате обсуждали все это","я даже наоборот слышал от тех кто знал их, что мол когда было задержание, они сидели в чате обсуждали все это",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:39:09,"I even heard from those who knew them, they supposedly when there was a detention, they sat in a chat discussed all this","I even heard from those who knew them, they supposedly when there was a detention, they sat in a chat discussed all this"
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740762180,$v8JpVX-QCeoROF5-emgM8dhP4_Zqv3nnhzZWCIetcXE,@felix:matrix.mtololo.com,как минимум 3-е из них,как минимум 3-е из них,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:39:22,at least 3 of them,at least 3 of them
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740765674,$WOpCwypz6YGcTbe_SJuvfSYd9buZ3JiABXh9VhNGa-8,@felix:matrix.mtololo.com,"но опять, со слов","но опять, со слов",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:39:25,"But again, from the words","But again, from the words"
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740775461,$g254yctUmVWZ6CUNgUbN4vxSJMo6Lhmvj4Wx7a-MxTc,@felix:matrix.mtololo.com,лично не видел,лично не видел,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:39:35,I personally did not,I personally did not
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740807549,$orcKgpSi9Hmx2S4ucKo06yPYS0ULjC3QRKV5ZUFL_Ok,@felix:matrix.mtololo.com,взяли мб обнальщиков их,взяли мб обнальщиков их,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:40:07,They took MB of cashingrs them,They took MB of cashingrs them
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740815301,$y28AfQnHzFUAu9AbK8m_qYxpmyIfp9VxEkdXMchn1aE,@felix:matrix.mtololo.com,"хз, то что слышал ","хз, то что слышал ",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:40:15,"xs, what I heard","xs, what I heard"
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740957914,$6kFvVkm8qoK0PZ5BH62Kx76sHrSAadcKe-Zt4-g-_S0,@felix:matrix.mtololo.com,ты даже глянь на статью которую им вменяют ,ты даже глянь на статью которую им вменяют ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:42:37,you even look at the article that they are charged with,you even look at the article that they are charged with
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740968116,$Ky7T2k9itbPgXHJ_u3WJ1-VxRm6FgkR4-0fRwVuJCuQ,@felix:matrix.mtololo.com,"там не вымогательство, не взлом, не вирусы","там не вымогательство, не взлом, не вирусы",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:42:48,"there is no extortion, not hacking, not viruses","there is no extortion, not hacking, not viruses"
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740973101,$nOzgierEV8s3JhVezDlOpapYzyBmFHlYjGAGx7HP-98,@felix:matrix.mtololo.com,а тупо 187,а тупо 187,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:42:53,And stupid 187,And stupid 187
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740981059,$Dqkpga8jLbt9xwrCwCJWGNGcQHHULRU88ls1_hO8KpA,@felix:matrix.mtololo.com,т.е. бабки бабки и бабки,т.е. бабки бабки и бабки,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:43:01,those. grandmas and grandmas,those. grandmas and grandmas
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740987185,$foaOHyFjIC664RZdIhAQQT2oRFTr9aQtiQyTN_gekJc,@felix:matrix.mtololo.com,думаю нальщиков взяли,думаю нальщиков взяли,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:43:07,I think they took the pikes,I think they took the pikes
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643740992814,$vwlXuf4yXJ1L40SPzuF7-sFxGh9GIJKjvgWJvskXur4,@felix:matrix.mtololo.com,поэтому и вменяют эту статью,поэтому и вменяют эту статью,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:43:12,"Therefore, they are charged with this article","Therefore, they are charged with this article"
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741003807,$aNSSpdxiKakQgTYz2rjOv78kBY6U_dvCk9Vw11UN4vQ,@felix:matrix.mtololo.com,по крипто следу к нальщикам и пришли,по крипто следу к нальщикам и пришли,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:43:23,on the crypto trace to the pits and came,on the crypto trace to the pits and came
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741015369,$Bwn6QzngdcNTz3g2kib0tXnaP5Vxz__6C9GWv84jWQc,@felix:matrix.mtololo.com,потому что те скорее всего через биржу налили,потому что те скорее всего через биржу налили,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:43:35,because they most likely poured through the exchange,because they most likely poured through the exchange
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741023972,$pA_rk211V7aN8iOWkC3T3f0AOsM9eFVrVv9NARk8ffg,@felix:matrix.mtololo.com,"вот тебе и ""поймали ревилов""","вот тебе и ""поймали ревилов""",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:43:43,"Here you have ""caught the audibes""","Here you have ""caught the audibes"""
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1643741200877,$G_-O_UZqF-VHjtFjO5CbMe75k4vJkXr3Pasr1IOndyw,@djonny:matrix.mtololo.com,,ага,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:46:40,Yeah,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@djonny:matrix.mtololo.com,1643741205937,$fzGF7EjM0g2nLSJC-lqvsjcRiq7V932nKK_zA7W78A4,@djonny:matrix.mtololo.com,,отжали бабок,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:46:45,Scheduled the grandmas,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643741307574,$U8gCkCJZpcliGcqnk1nBGNRD8igarnjdVWP52zOU_Iw,@killanas:matrix.mtololo.com,,"Ну судя по статье которую скидывали в чат, тип служит аомии в какой то хуйне под Питером, обсосом прапором. Это часть в которой жесткое дрочево. Ну если бы у него были бабки, он бы сьебал от туда очень быстро или забашлял, бабла что бы проебываться и ни хуя ни делать. ",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:48:27,"Well, judging by the article that was thrown away into the chat, the type serves Aomii in some kind of cock under the Peter, the axis of the proportor. This is part in which the tough jerking off. Well, if he had grandmothers, he would have shook from there very quickly or amused, dough to fuck and do a dick or to do.",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741336106,$wbZI_0P_g2n-GdN7BQu7DB0mAuei9PXdg_gTkf43sN8,@felix:matrix.mtololo.com,"Да реально, один курьер, другой военный ","Да реально, один курьер, другой военный ",m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:48:56,"Yes, really, one courier, the other military","Yes, really, one courier, the other military"
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741347577,$1HhSYPPcGbTTr17M74XToq_mxGZiya57A7GuhFgNfS8,@felix:matrix.mtololo.com,другой в школе информатику учил,другой в школе информатику учил,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:49:07,Another in the school taught computer science,Another in the school taught computer science
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741350487,$p-YIVBstMHVZInDRJjFiOHnLRLntTagQ4Jo4TemvQ8o,@felix:matrix.mtololo.com,)),)),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:49:10,)),))
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741368782,$nxAGmc1LcMov9hSSXSV3MHCdMzY9GOK7tV1AMJhcx3E,@felix:matrix.mtololo.com,понятное дело что в теме ребята,понятное дело что в теме ребята,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:49:28,It is clear that the guys are in the topic,It is clear that the guys are in the topic
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741375063,$MNOs9-R93fW8kvyRgliQ_Iwoh4_zWTAndoBum6X0nrI,@felix:matrix.mtololo.com,в теме кардинга / обнала,в теме кардинга / обнала,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:49:35,In the topic of the carding,In the topic of the carding
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741380517,$Lugzstltfl2d85F6QlWfahWpM_KNB-ZUXs5o7RQYbAo,@felix:matrix.mtololo.com,но никак не пентеста,но никак не пентеста,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:49:40,but not pentest,but not pentest
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643741395633,$JO7fU74J6CYm0k5MGUOqOiNrrNehWxSMvoGqd2jU-_w,@killanas:matrix.mtololo.com,,Ну есть без деталей. То вояка у которого есть хотя бы 100 к Грина не будет служить в армии,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:49:55,"Well, there are no details. Then a warrior who has at least 100 to Green will not serve in the army",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741411656,$OddP1J5qPrmEreBdUIEQE_lw3Lgc06xo7iaVGKPV9Ls,@felix:matrix.mtololo.com,,"> <@killanas:matrix.mtololo.com> Ну есть без деталей. То вояка у которого есть хотя бы 100 к Грина не будет служить в армии

да конечно",m.text,,,,,,,,,,,,,,org.matrix.custom.html,"<mx-reply><blockquote><a href=""https://matrix.to/#/!FzNtBwpYHwqehyXJaf:matrix.mtololo.com/$JO7fU74J6CYm0k5MGUOqOiNrrNehWxSMvoGqd2jU-_w?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@killanas:matrix.mtololo.com"">@killanas:matrix.mtololo.com</a><br>Ну есть без деталей. То вояка у которого есть хотя бы 100 к Грина не будет служить в армии</blockquote></mx-reply>да конечно",$JO7fU74J6CYm0k5MGUOqOiNrrNehWxSMvoGqd2jU-_w,,,,,,,,,,,,,,,,,,,,"[{'body': '> <@killanas:matrix.mtololo.com> Ну есть без деталей. То вояка у которого есть хотя бы 100 к Грина не будет служить в армии\n\nда конечно', 'mimetype': 'text/plain'}, {'body': '<mx-reply><blockquote><a href=""https://matrix.to/#/!FzNtBwpYHwqehyXJaf:matrix.mtololo.com/$JO7fU74J6CYm0k5MGUOqOiNrrNehWxSMvoGqd2jU-_w?via=matrix.mtololo.com"">In reply to</a> <a href=""https://matrix.to/#/@killanas:matrix.mtololo.com"">@killanas:matrix.mtololo.com</a><br>Ну есть без деталей. То вояка у которого есть хотя бы 100 к Грина не будет служить в армии</blockquote></mx-reply>да конечно', 'mimetype': 'text/html'}]",2022-02-01 11:50:11,"> <@killanas: matrix.mtolololo.com> well, there are no details. Then a warrior who has at least 100 to Green will not serve in the army 

 yes, sure",
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741415706,$buKzawTsj5q9CHLMStLl3LV0jREmUHaOGxjaMHyOEH0,@felix:matrix.mtololo.com,ну нахера оно ему?,ну нахера оно ему?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:50:15,"Well, fuck it for him?","Well, fuck it for him?"
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741420929,$rKGjnSDPvKwBm2WyY5vdMvr-xtOt5ilCS-n4PgFkAIE,@felix:matrix.mtololo.com,ему одеть даже нечего в суд было,ему одеть даже нечего в суд было,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:50:20,He didn’t even have anything to put on court,He didn’t even have anything to put on court
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741424414,$_CTBtTOxUdTLxxxfQxQMtx7NtvkOAIyihiJgbSjCKDc,@felix:matrix.mtololo.com,пришел в форме,пришел в форме,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:50:24,I came in uniform,I came in uniform
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741426587,$_u2uv_j7uIgEBiH0QFJGsLhXNGOdgSH21aXzNtyU7V8,@felix:matrix.mtololo.com,что за олень,что за олень,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:50:26,What a deer,What a deer
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741429453,$pqriDcBbl8d2B0Ak2d-Ow4lWllIKdJzvrxZJPY2amSE,@felix:matrix.mtololo.com,где их адвокаты?,где их адвокаты?,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:50:29,Where are their lawyers?,Where are their lawyers?
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@felix:matrix.mtololo.com,1643741438118,$P7zvx_Pl0PAnuoOe3d2EzUs39riHHSj9USCa7kRzO9w,@felix:matrix.mtololo.com,денег нет адковатов взять? ,денег нет адковатов взять? ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:50:38,There is no money to take money?,There is no money to take money?
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643741459000,$TjpvvfWm270BsJdlrL0XUk7OD7MYjfvE0rcZq4Nx47s,@killanas:matrix.mtololo.com,,Не не ,m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:50:59,No no,
m.room.message,!FzNtBwpYHwqehyXJaf:matrix.mtololo.com,@killanas:matrix.mtololo.com,1643741465815,$txC1fuBz6sr8TP6-tNky_E-uunNzrDqNvkrJn0s5cwc,@killanas:matrix.mtololo.com,,Тут ты лишканул конечно ),m.text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01 11:51:05,Then you licked out of course),
